name,OEM,Model,Variant,year,km_driven,fuel,seller_type,transmission,owner,Rating,ExShowroom Price,selling_price,RTO Number
Maruti Swift VXI BSIV,Maruti,Swift,VXI BSIV,2016,60000,Petrol,Individual,Manual,First Owner,14.0,651986,500000,AS70HF1278
Ford Figo 1.5 Sports Edition MT,Ford,Figo,1.5 Sports Edition MT,2017,43235,Diesel,Dealer,Manual,First Owner,13.75,652381,600000,AP85DR9034
Hyundai Sonata CRDi M/T,Hyundai,Sonata,CRDi M/T,2010,100000,Diesel,Individual,Manual,First Owner,11.0,652486,600000,UT73ID2083
Maruti Swift Dzire VDi,Maruti,Swift,Dzire VDi,2011,190000,Diesel,Individual,Manual,Third Owner,15.0,652721,375000,MP92RT2002
Hyundai Getz 1.3 GLS,Hyundai,Getz,1.3 GLS,2008,53772,Petrol,Individual,Manual,First Owner,12.0,652969,210000,MH28MX2847
Chevrolet Tavera Neo 3 9 Str BSIII,Chevrolet,Tavera,Neo 3 9 Str BSIII,2016,120000,Diesel,Individual,Manual,First Owner,13.91,653215,500000,UP32LC7175
Honda Amaze SX i-VTEC,Honda,Amaze,SX i-VTEC,2015,70000,Petrol,Individual,Manual,First Owner,9.57,653473,500000,GJ27VA5200
Honda Amaze VX AT i-Vtech,Honda,Amaze,VX AT i-Vtech,2014,46000,Petrol,Dealer,Automatic,First Owner,10.06,653593,440000,UT53XZ3904
Honda Jazz S,Honda,Jazz,S,2009,50000,Petrol,Individual,Manual,First Owner,12.0,653841,300000,UT51NP9896
Mahindra Bolero SLX,Mahindra,Bolero,SLX,2006,200000,Diesel,Individual,Manual,Third Owner,11.0,653908,229999,UP13CU9410
Hyundai i20 Sportz 1.2,Hyundai,i20,Sportz 1.2,2013,50000,Petrol,Individual,Manual,Second Owner,15.0,653944,350000,AS96VY5681
Hyundai Verna CRDi SX,Hyundai,Verna,CRDi SX,2007,58000,Diesel,Dealer,Manual,Second Owner,11.0,654000,212000,KA38BT9835
Maruti Alto 800 LXI,Maruti,Alto,800 LXI,2018,5000,Petrol,Individual,Manual,First Owner,13.88,654317,310000,AP73TP8932
Tata Tiago 1.2 Revotron XT,Tata,Tiago,1.2 Revotron XT,2017,25000,Petrol,Individual,Manual,First Owner,9.98,655038,370000,TS66RN1211
Chevrolet Sail 1.2 LT ABS,Chevrolet,Sail,1.2 LT ABS,2014,30000,Petrol,Individual,Manual,First Owner,11.0,655059,350000,TS13DZ9156
Hyundai Getz GLS,Hyundai,Getz,GLS,2005,70000,Petrol,Individual,Manual,First Owner,12.94,655228,250000,TS24KP4553
Nissan Micra XL,Nissan,Micra,XL,2017,48965,Petrol,Dealer,Manual,First Owner,13.0,655271,415000,JK27WB5718
Hyundai Grand i10 1.2 CRDi Sportz Option,Hyundai,Grand,i10 1.2 CRDi Sportz Option,2017,27005,Diesel,Dealer,Manual,First Owner,11.14,656042,575000,OR23II4617
Hyundai Grand i10 1.2 CRDi Asta,Hyundai,Grand,i10 1.2 CRDi Asta,2018,25000,Diesel,Individual,Manual,First Owner,11.07,656190,465000,KL33EX9806
Mahindra KUV 100 mFALCON D75 K8,Mahindra,KUV,100 mFALCON D75 K8,2017,45087,Diesel,Dealer,Manual,First Owner,9.88,656445,475000,MH38XO9439
Hyundai i20 1.2 Spotz,Hyundai,i20,1.2 Spotz,2017,70000,Petrol,Individual,Manual,Second Owner,14.0,656799,600000,MH43SC4754
Honda Brio V MT,Honda,Brio,V MT,2014,29654,Petrol,Trustmark Dealer,Manual,First Owner,12.0,657253,425000,KL35CV4810
Maruti Alto 800 VXI,Maruti,Alto,800 VXI,2020,1000,Petrol,Individual,Manual,First Owner,15.0,658258,350000,GJ15FQ6435
Hyundai i20 1.4 Magna ABS,Hyundai,i20,1.4 Magna ABS,2009,60000,Diesel,Individual,Manual,Second Owner,13.0,659022,180000,PB16RY2571
Maruti Celerio VXI,Maruti,Celerio,VXI,2016,20000,Petrol,Individual,Manual,First Owner,15.0,659222,380000,CG83KK2226
Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,1.6 SX CRDi (O),2014,50000,Diesel,Individual,Manual,First Owner,14.0,660152,550000,GJ30ZJ4455
Hyundai Verna 1.6 SX,Hyundai,Verna,1.6 SX,2014,78000,Diesel,Individual,Manual,Second Owner,9.0,660154,450000,UP38TB4494
Mahindra Scorpio VLX 2WD AT BSIV,Mahindra,Scorpio,VLX 2WD AT BSIV,2009,155000,Diesel,Individual,Automatic,Third Owner,9.4,660413,275000,CG56KG8534
Mahindra Bolero DI DX 8 Seater,Mahindra,Bolero,DI DX 8 Seater,2004,168000,Diesel,Individual,Manual,Fourth & Above Owner,13.0,660828,229999,PB48CR3048
Hyundai Verna 1.6 SX,Hyundai,Verna,1.6 SX,2012,100000,Diesel,Individual,Manual,First Owner,10.0,661426,600000,JK64QN3180
Renault Scala Diesel RxL,Renault,Scala,Diesel RxL,2014,35000,Diesel,Individual,Manual,First Owner,14.99,661547,400000,BR49FC7535
Hyundai Grand i10 1.2 Kappa Magna AT,Hyundai,Grand,i10 1.2 Kappa Magna AT,2017,19890,Petrol,Dealer,Automatic,First Owner,14.0,661550,550000,RJ83HC4295
Skoda Superb 1.8 TFSI MT,Skoda,Superb,1.8 TFSI MT,2010,80000,Petrol,Individual,Manual,Second Owner,9.0,661574,400000,AS82UN1024
Maruti Alto 800 LXI,Maruti,Alto,800 LXI,2020,5000,Petrol,Individual,Manual,First Owner,15.0,661685,347000,TS18RT1399
Tata New Safari DICOR 2.2 EX 4x2,Tata,New,Safari DICOR 2.2 EX 4x2,2011,76400,Diesel,Individual,Manual,Second Owner,11.22,661716,459999,KA46YQ9952
Hyundai EON Magna Plus,Hyundai,EON,Magna Plus,2014,80000,Petrol,Individual,Manual,First Owner,15.0,661819,320000,AP43WX1056
Volkswagen Polo 1.5 TDI Comfortline,Volkswagen,Polo,1.5 TDI Comfortline,2015,82695,Diesel,Dealer,Manual,First Owner,11.84,661845,450000,KL95HQ9778
Maruti Ritz VDi,Maruti,Ritz,VDi,2013,80000,Diesel,Dealer,Manual,First Owner,11.0,661872,335000,KA93YA8801
Mahindra Xylo H4,Mahindra,Xylo,H4,2019,15000,Diesel,Individual,Manual,Third Owner,12.0,662381,599000,AP61MH6295
Renault KWID 1.0 RXT Optional,Renault,KWID,1.0 RXT Optional,2018,15000,Petrol,Individual,Manual,First Owner,13.0,663089,360000,JK26LA8882
Mahindra Scorpio VLS AT 2.2 mHAWK,Mahindra,Scorpio,VLS AT 2.2 mHAWK,2010,195000,Diesel,Individual,Automatic,Second Owner,12.9,663193,380000,UP34DY3513
Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,1.6 SX CRDi (O),2013,120000,Diesel,Individual,Manual,First Owner,13.8,663459,500000,UP14LO7330
Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,1.6 SX CRDi (O),2012,80000,Diesel,Individual,Manual,Second Owner,15.0,663923,550000,DL66IK4243
Tata Tiago 1.2 Revotron XZ,Tata,Tiago,1.2 Revotron XZ,2018,4000,Petrol,Individual,Manual,First Owner,9.0,664116,360000,UP84FF3270
Volkswagen Polo Diesel Trendline 1.2L,Volkswagen,Polo,Diesel Trendline 1.2L,2012,77000,Diesel,Individual,Manual,First Owner,10.0,664960,350000,KL26CL6502
Hyundai EON Era Plus,Hyundai,EON,Era Plus,2018,20000,Petrol,Individual,Manual,First Owner,14.0,665431,350000,UP94LV8167
Honda Civic 1.8 S MT,Honda,Civic,1.8 S MT,2006,120000,Petrol,Individual,Manual,Third Owner,15.0,665611,220000,CG10QG5573
Hyundai Grand i10 Sportz,Hyundai,Grand,i10 Sportz,2016,25000,Petrol,Individual,Manual,First Owner,9.0,665805,350000,WB17PA4494
Toyota Corolla Altis Diesel D4DG,Toyota,Corolla,Altis Diesel D4DG,2011,230000,Diesel,Individual,Manual,First Owner,14.0,665885,350000,RJ34EP4348
Mahindra Bolero DI,Mahindra,Bolero,DI,2005,90000,Diesel,Individual,Manual,Second Owner,15.0,666216,300000,AP94UQ8003
Ford Fiesta Classic 1.6 Duratec CLXI,Ford,Fiesta,Classic 1.6 Duratec CLXI,2012,38000,Petrol,Individual,Manual,First Owner,15.0,666485,350000,BR93ZD4959
Hyundai i20 Sportz 1.2,Hyundai,i20,Sportz 1.2,2015,90000,Petrol,Individual,Manual,First Owner,10.14,666698,516000,PB23OC1559
Hyundai Verna SX AT Diesel,Hyundai,Verna,SX AT Diesel,2009,75000,Diesel,Dealer,Automatic,First Owner,12.03,666766,245000,PB18UJ1657
Ford Endeavour 2.5L 4X2,Ford,Endeavour,2.5L 4X2,2011,224642,Diesel,Dealer,Manual,Second Owner,11.0,667190,500000,UP98AY9534
Hyundai Grand i10 1.2 Kappa Sportz BSIV,Hyundai,Grand,i10 1.2 Kappa Sportz BSIV,2019,25000,Petrol,Individual,Manual,First Owner,10.0,667215,550000,OR75CE4454
Hyundai Santro Magna AMT BSIV,Hyundai,Santro,Magna AMT BSIV,2019,16000,Petrol,Individual,Automatic,First Owner,15.0,667256,400000,RJ12IF7248
Ford Figo 1.5D Titanium MT,Ford,Figo,1.5D Titanium MT,2016,25000,Diesel,Individual,Manual,First Owner,9.0,667388,515000,HR47KK8444
Maruti Ertiga SHVS ZDI,Maruti,Ertiga,SHVS ZDI,2016,115962,Diesel,Individual,Manual,Second Owner,14.0,667392,450000,RJ76SV3058
Mahindra Renault Logan 1.6 Petrol GLSX,Mahindra,Renault,Logan 1.6 Petrol GLSX,2009,30000,Petrol,Individual,Manual,Second Owner,13.0,667674,200000,MH16HU5767
Renault Duster 110PS Diesel RxL,Renault,Duster,110PS Diesel RxL,2015,41123,Diesel,Dealer,Manual,First Owner,9.0,668794,465000,JK82HL7945
Maruti Baleno RS 1.0 Petrol,Maruti,Baleno,RS 1.0 Petrol,2018,63000,Petrol,Individual,Manual,First Owner,12.03,669138,550000,AP61BC2967
Honda Jazz 1.2 S i VTEC,Honda,Jazz,1.2 S i VTEC,2017,50000,Petrol,Individual,Manual,First Owner,13.91,669270,500000,UT53RQ7842
Mahindra Xylo D4,Mahindra,Xylo,D4,2015,50000,Diesel,Individual,Manual,Second Owner,14.38,669383,500000,DL74OC6019
Tata Harrier XE,Tata,Harrier,XE,2020,1000,Diesel,Individual,Manual,First Owner,13.49,669408,426000,WB60FZ3521
Mahindra Scorpio 2.6 Turbo 7 Str,Mahindra,Scorpio,2.6 Turbo 7 Str,2007,100000,Diesel,Individual,Manual,Second Owner,14.0,670101,210000,RJ13ZV4533
Maruti Wagon R VXI BS IV,Maruti,Wagon,R VXI BS IV,2016,25000,Petrol,Individual,Manual,First Owner,9.06,671073,400000,WB72QV7111
Toyota Etios Cross 1.2L G,Toyota,Etios,Cross 1.2L G,2015,60000,Petrol,Individual,Manual,First Owner,11.72,671358,320000,OR13XP2010
Tata New Safari DICOR 2.2 EX 4x2,Tata,New,Safari DICOR 2.2 EX 4x2,2008,90000,Diesel,Individual,Manual,Second Owner,10.0,671499,220000,OR70RD3551
Maruti Swift ZXI BSIV,Maruti,Swift,ZXI BSIV,2016,7104,Petrol,Trustmark Dealer,Manual,First Owner,11.0,671558,670000,UP63LZ9049
Maruti Swift Dzire LDI,Maruti,Swift,Dzire LDI,2017,90000,Diesel,Individual,Manual,First Owner,9.8,672514,425000,MP32XR4895
Hyundai i20 1.4 CRDi Asta,Hyundai,i20,1.4 CRDi Asta,2012,70000,Diesel,Individual,Manual,First Owner,11.72,672542,400000,JK48DL3927
Skoda Superb Elegance 2.0 TDI CR AT,Skoda,Superb,Elegance 2.0 TDI CR AT,2009,100000,Diesel,Individual,Automatic,Second Owner,15.0,672705,355000,KL63YF5794
Maruti Wagon R VXI Optional,Maruti,Wagon,R VXI Optional,2017,70000,Petrol,Individual,Manual,Second Owner,14.0,672758,350000,RJ31RO5896
Hyundai Creta 1.6 CRDi SX,Hyundai,Creta,1.6 CRDi SX,2016,52600,Diesel,Individual,Manual,First Owner,9.0,673647,535000,PB51JQ1092
Hyundai i10 Magna,Hyundai,i10,Magna,2009,67067,Petrol,Dealer,Manual,First Owner,13.0,673815,235000,UT39HO2333
Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,Mahindra,Scorpio,VLX 2WD AIRBAG SE BSIV,2012,72000,Diesel,Dealer,Manual,First Owner,10.0,673918,565000,MP86TY5262
Maruti Swift 1.3 VXi,Maruti,Swift,1.3 VXi,2009,62000,Petrol,Dealer,Manual,Second Owner,11.0,674076,250000,MP72CI9187
Ford Ecosport 1.0 Ecoboost Titanium Optional,Ford,Ecosport,1.0 Ecoboost Titanium Optional,2014,65239,Petrol,Dealer,Manual,First Owner,12.0,674223,475000,CG12FB2096
Honda Amaze S i-Dtech,Honda,Amaze,S i-Dtech,2015,110000,Diesel,Individual,Manual,First Owner,12.0,674347,475000,GJ49BQ3221
Mahindra KUV 100 mFALCON D75 K6,Mahindra,KUV,100 mFALCON D75 K6,2016,20000,Diesel,Individual,Manual,First Owner,12.0,674861,430000,PB56VW6391
Mahindra Bolero SLX 2WD BSIII,Mahindra,Bolero,SLX 2WD BSIII,2011,70000,Diesel,Individual,Manual,Second Owner,14.0,675465,430000,UP78OM6019
Hyundai Verna CRDi SX,Hyundai,Verna,CRDi SX,2008,146000,Diesel,Individual,Manual,Third Owner,12.0,675498,229999,PB58OM4267
Ford Endeavour 4x2 XLT,Ford,Endeavour,4x2 XLT,2004,120000,Diesel,Individual,Manual,First Owner,15.0,675619,195000,CG79NH2951
Maruti Ertiga VXI,Maruti,Ertiga,VXI,2015,11918,Petrol,Trustmark Dealer,Manual,First Owner,12.0,675925,625000,HR31XZ4004
Datsun RediGO SV 1.0,Datsun,RediGO,SV 1.0,2019,1300,Petrol,Individual,Manual,First Owner,9.0,676046,350000,CG57WK2457
Ford Figo Aspire 1.5 TDCi Titanium Plus,Ford,Figo,Aspire 1.5 TDCi Titanium Plus,2015,140730,Diesel,Dealer,Manual,Second Owner,11.97,676354,459999,BR10XQ3830
Mahindra Xylo H4,Mahindra,Xylo,H4,2019,15000,Diesel,Individual,Manual,Third Owner,11.0,676729,599000,MP64LH4087
Maruti Swift VXI,Maruti,Swift,VXI,2018,30000,Petrol,Individual,Manual,First Owner,10.0,677198,550000,MH56YT3536
Maruti Wagon R LXI,Maruti,Wagon,R LXI,2008,35008,Petrol,Dealer,Manual,First Owner,11.65,677384,221000,HR91LW1747
Hyundai Santro Sportz AMT,Hyundai,Santro,Sportz AMT,2019,5007,Petrol,Dealer,Automatic,First Owner,10.0,677471,484999,KA78JS3177
Tata Nexon 1.2 Revotron XM,Tata,Nexon,1.2 Revotron XM,2018,30000,Petrol,Individual,Manual,First Owner,9.0,678048,430000,WB72XV3591
Renault KWID RXT,Renault,KWID,RXT,2017,16000,Petrol,Individual,Manual,First Owner,14.51,678095,315000,DL62AV4752
Maruti Swift Dzire VDI,Maruti,Swift,Dzire VDI,2014,100000,Diesel,Individual,Manual,Second Owner,15.0,678686,380000,JK68VK6891
Maruti Wagon R LXI CNG,Maruti,Wagon,R LXI CNG,2016,80000,CNG,Individual,Manual,Second Owner,12.44,678785,325000,AP58YW9607
Honda Brio Exclusive Edition,Honda,Brio,Exclusive Edition,2014,33033,Petrol,Dealer,Manual,First Owner,12.0,678817,335000,CG53UZ3296
Ford Fiesta Titanium 1.5 TDCi,Ford,Fiesta,Titanium 1.5 TDCi,2011,100000,Diesel,Individual,Manual,Second Owner,12.0,679076,325000,AP58SI7061
Maruti Ritz LXI,Maruti,Ritz,LXI,2009,15000,Petrol,Individual,Manual,First Owner,10.34,679083,300000,OR75UN5045
Tata Bolt Revotron XM,Tata,Bolt,Revotron XM,2015,30000,Petrol,Individual,Manual,First Owner,11.42,679200,375000,RJ96SC3943
Tata Zest Revotron 1.2T XMS,Tata,Zest,Revotron 1.2T XMS,2018,54000,Petrol,Dealer,Manual,Second Owner,11.0,679347,400000,RJ73IF7611
Mahindra KUV 100 mFALCON G80 K2 Plus,Mahindra,KUV,100 mFALCON G80 K2 Plus,2016,21000,Petrol,Individual,Manual,First Owner,13.53,679374,420000,UP68OI7658
Hyundai Santro Xing GLS,Hyundai,Santro,Xing GLS,2009,27005,Petrol,Dealer,Manual,First Owner,12.95,679471,195000,AP31ZE5352
Mahindra Scorpio SLE BSIV,Mahindra,Scorpio,SLE BSIV,2014,70000,Diesel,Individual,Manual,Second Owner,14.0,679609,500000,DL42BP7134
Honda City i VTEC SV,Honda,City,i VTEC SV,2014,36000,Petrol,Individual,Manual,First Owner,9.0,680114,620000,BR93WB3992
Mahindra KUV 100 D75 K6 Plus,Mahindra,KUV,100 D75 K6 Plus,2017,71000,Diesel,Dealer,Manual,First Owner,13.0,680555,380000,PB79SA1803
Hyundai Creta 1.6 CRDi SX,Hyundai,Creta,1.6 CRDi SX,2016,52600,Diesel,Individual,Manual,First Owner,13.56,680582,535000,JK79QF2978
Honda Amaze VX O iDTEC,Honda,Amaze,VX O iDTEC,2017,12997,Diesel,Dealer,Manual,First Owner,11.34,680992,550000,HR63VG5396
Maruti Ertiga VXI,Maruti,Ertiga,VXI,2015,11918,Petrol,Trustmark Dealer,Manual,First Owner,12.71,681160,625000,MH69TA8816
Hyundai Grand i10 Magna AT,Hyundai,Grand,i10 Magna AT,2017,10510,Petrol,Dealer,Automatic,First Owner,11.21,681279,520000,UT56RP8305
Hyundai Santro Magna AMT BSIV,Hyundai,Santro,Magna AMT BSIV,2019,16000,Petrol,Individual,Automatic,First Owner,10.0,681299,400000,GJ35QA9273
Maruti Swift Dzire VXi,Maruti,Swift,Dzire VXi,2010,97000,Petrol,Individual,Manual,Second Owner,12.0,681574,370000,PB73II9904
Maruti Swift Dzire VXI,Maruti,Swift,Dzire VXI,2015,70000,Petrol,Individual,Manual,Second Owner,14.0,681611,400000,PB55IH7206
Maruti Wagon R LXI Minor,Maruti,Wagon,R LXI Minor,2008,30000,Petrol,Individual,Manual,First Owner,13.34,681674,300000,PB49WG8726
Mahindra Scorpio LX BSIV,Mahindra,Scorpio,LX BSIV,2014,90000,Diesel,Individual,Manual,Second Owner,10.25,681995,555000,TS87OI4564
Chevrolet Cruze LT,Chevrolet,Cruze,LT,2012,44500,Diesel,Dealer,Manual,Second Owner,9.82,682009,349000,TS54UQ6914
Tata Tiago NRG Petrol,Tata,Tiago,NRG Petrol,2019,8000,Petrol,Individual,Manual,First Owner,9.0,682057,575000,PB21TU5426
Hyundai Verna SX AT Diesel,Hyundai,Verna,SX AT Diesel,2009,75000,Diesel,Dealer,Automatic,First Owner,13.0,682147,245000,KL95TJ3261
Hyundai Grand i10 Asta Option,Hyundai,Grand,i10 Asta Option,2017,20000,Petrol,Individual,Manual,Second Owner,9.0,682447,540000,AP80KJ8193
Skoda Rapid 1.6 MPI AT Elegance Plus,Skoda,Rapid,1.6 MPI AT Elegance Plus,2015,70000,Petrol,Individual,Automatic,First Owner,9.0,682453,600000,UP55QD7870
Nissan Terrano XV Premium 110 PS,Nissan,Terrano,XV Premium 110 PS,2014,110000,Diesel,Individual,Manual,Second Owner,14.67,682469,550000,TS11CB4770
Hyundai Verna SX Diesel,Hyundai,Verna,SX Diesel,2013,42324,Diesel,Dealer,Manual,Second Owner,14.85,682778,550000,AP75PT7473
Hyundai Grand i10 1.2 Kappa Magna BSIV,Hyundai,Grand,i10 1.2 Kappa Magna BSIV,2018,23000,Petrol,Individual,Manual,First Owner,11.0,682945,475000,UT41EU6912
Mahindra Bolero Power Plus LX,Mahindra,Bolero,Power Plus LX,2016,60000,Diesel,Individual,Manual,First Owner,12.67,682963,500000,DL53DB2617
Hyundai Verna 1.4 VTVT,Hyundai,Verna,1.4 VTVT,2015,25000,Petrol,Individual,Manual,First Owner,9.9,683195,500000,MP65GZ1110
Mahindra Bolero DI DX 7 Seater,Mahindra,Bolero,DI DX 7 Seater,2007,120000,Diesel,Individual,Manual,First Owner,11.0,683205,225000,RJ84FP2084
Mahindra Jeep MM 540,Mahindra,Jeep,MM 540,1996,60000,Diesel,Individual,Manual,First Owner,15.0,683226,200000,CG28VD2602
Skoda Superb 1.8 TSI,Skoda,Superb,1.8 TSI,2013,61624,Petrol,Dealer,Automatic,Second Owner,13.46,683308,599000,KA85SK6773
Hyundai i20 1.4 CRDi Magna,Hyundai,i20,1.4 CRDi Magna,2012,160000,Diesel,Individual,Manual,Second Owner,11.56,683395,350000,UP16FC2478
Hyundai Grand i10 1.2 Kappa Magna AT,Hyundai,Grand,i10 1.2 Kappa Magna AT,2017,12700,Petrol,Individual,Automatic,First Owner,9.92,683440,450000,PB13GJ9128
Maruti Swift LXI,Maruti,Swift,LXI,2019,8000,Petrol,Individual,Manual,First Owner,9.0,683584,470000,PB74EI7961
Maruti Ciaz VDi,Maruti,Ciaz,VDi,2015,90658,Diesel,Dealer,Manual,First Owner,13.0,684062,550000,DL47JN8083
Tata Tigor 1.2 Revotron XT,Tata,Tigor,1.2 Revotron XT,2018,40000,Petrol,Individual,Manual,First Owner,11.0,684651,459999,KA22MY6351
Maruti Ertiga ZDI,Maruti,Ertiga,ZDI,2012,110000,Diesel,Individual,Manual,Second Owner,9.23,684784,555000,AS81YI6361
Mahindra KUV 100 mFALCON G80 K2,Mahindra,KUV,100 mFALCON G80 K2,2017,30000,Petrol,Individual,Manual,First Owner,14.0,684948,450000,AS90LX5407
Maruti Swift Vdi BSIII,Maruti,Swift,Vdi BSIII,2009,200000,Diesel,Individual,Manual,Fourth & Above Owner,13.26,684996,250000,PB51MH9817
Hyundai Grand i10 Sportz,Hyundai,Grand,i10 Sportz,2016,44440,Petrol,Individual,Manual,Second Owner,11.27,685331,420000,TS78SB4997
Honda City VTEC,Honda,City,VTEC,2003,90000,Petrol,Individual,Manual,Fourth & Above Owner,11.67,685493,310000,PB86GC8097
Honda Jazz 1.5 VX i DTEC,Honda,Jazz,1.5 VX i DTEC,2016,35000,Diesel,Dealer,Manual,First Owner,11.0,686029,525000,JK65GI1019
Renault Duster 85PS Diesel RxL Optional,Renault,Duster,85PS Diesel RxL Optional,2013,120000,Diesel,Individual,Manual,First Owner,12.0,686432,600000,BR55DR1181
Hyundai Santro Asta,Hyundai,Santro,Asta,2018,16000,Petrol,Dealer,Manual,First Owner,9.19,687290,515000,MH63BA8732
Fiat Linea 1.3 Multijet Emotion,Fiat,Linea,1.3 Multijet Emotion,2015,113600,Diesel,Individual,Manual,First Owner,12.07,687401,550000,CG56CQ6891
Maruti Ertiga VDI,Maruti,Ertiga,VDI,2014,110000,Diesel,Individual,Manual,Second Owner,9.0,687611,480000,UP85XI5539
Maruti Alto K10 VXI AGS,Maruti,Alto,K10 VXI AGS,2017,27289,Petrol,Dealer,Automatic,First Owner,13.83,687686,375000,CG25WH6391
Nissan Terrano XL Plus 85 PS,Nissan,Terrano,XL Plus 85 PS,2015,100000,Diesel,Individual,Manual,First Owner,9.74,687805,451000,RJ74AX5203
Maruti Swift Dzire VDI,Maruti,Swift,Dzire VDI,2014,79350,Diesel,Individual,Manual,Second Owner,10.0,688125,434000,AP88LE3822
Maruti Swift VDI BSIV,Maruti,Swift,VDI BSIV,2014,80000,Diesel,Individual,Manual,First Owner,9.0,688393,458000,JK82CT6947
Hyundai Grand i10 Magna AT,Hyundai,Grand,i10 Magna AT,2017,10510,Petrol,Dealer,Automatic,First Owner,11.0,688424,520000,KA94XT7170
Hyundai i20 Asta 1.4 CRDi (Diesel),Hyundai,i20,Asta 1.4 CRDi (Diesel),2009,72000,Diesel,Individual,Manual,Second Owner,14.7,688428,250000,MH51XK9181
Mahindra Verito 1.5 D4 BSIV,Mahindra,Verito,1.5 D4 BSIV,2015,64541,Diesel,Dealer,Manual,First Owner,13.0,688451,380000,WB22BK1358
Skoda Superb Elegance 2.0 TDI CR AT,Skoda,Superb,Elegance 2.0 TDI CR AT,2011,73000,Diesel,Dealer,Automatic,First Owner,13.0,688542,550000,MH56PF1575
Honda Amaze S CVT Petrol,Honda,Amaze,S CVT Petrol,2019,10000,Petrol,Individual,Automatic,First Owner,12.0,688549,610000,TN30TD4748
Maruti Ciaz VDi Plus SHVS,Maruti,Ciaz,VDi Plus SHVS,2016,51000,Diesel,Dealer,Manual,First Owner,10.62,689212,665000,JK97NK3845
Maruti Swift Vdi BSIII,Maruti,Swift,Vdi BSIII,2008,120000,Diesel,Individual,Manual,Third Owner,13.54,689439,250000,JK90QP4812
Ford Figo Aspire Facelift,Ford,Figo,Aspire Facelift,2018,14681,Diesel,Dealer,Manual,First Owner,13.0,689544,624000,UT95HF8273
Maruti S-Presso VXI Plus,Maruti,S-Presso,VXI Plus,2019,1950,Petrol,Individual,Manual,First Owner,10.0,689686,450000,DL67DA2682
Maruti Celerio ZXI Optional AMT BSIV,Maruti,Celerio,ZXI Optional AMT BSIV,2017,82000,Petrol,Individual,Automatic,First Owner,11.0,689736,370000,MP97UH9083
Renault KWID RXT,Renault,KWID,RXT,2017,25000,Petrol,Individual,Manual,First Owner,9.88,690377,350000,KL10CB4567
Force One EX,Force,One,EX,2014,37516,Diesel,Individual,Manual,First Owner,13.51,690425,346000,PB34HH6347
Honda Brio 1.2 VX MT,Honda,Brio,1.2 VX MT,2018,20000,Petrol,Individual,Manual,First Owner,10.81,690652,475000,HR11AW6014
Renault Duster 110PS Diesel RxZ,Renault,Duster,110PS Diesel RxZ,2012,110000,Diesel,Individual,Manual,Second Owner,11.0,690752,434999,HR48OX7479
Maruti Baleno Sigma 1.2,Maruti,Baleno,Sigma 1.2,2015,10000,Petrol,Individual,Manual,First Owner,11.79,690759,500000,UT32IB7397
Maruti Swift VDI,Maruti,Swift,VDI,2013,170000,Diesel,Individual,Manual,First Owner,14.01,690945,400000,UP83VU1077
Nissan Micra XL,Nissan,Micra,XL,2017,48965,Petrol,Dealer,Manual,First Owner,12.0,690962,415000,CG54ZE3045
Maruti Celerio VXI AT,Maruti,Celerio,VXI AT,2017,32670,Petrol,Dealer,Automatic,First Owner,12.01,691472,415000,TS13UA9339
Honda Brio 1.2 S MT,Honda,Brio,1.2 S MT,2017,15000,Petrol,Individual,Manual,First Owner,10.0,691506,400000,AS35HJ7022
Maruti Swift Dzire VDI,Maruti,Swift,Dzire VDI,2014,90000,Diesel,Individual,Manual,First Owner,15.0,691701,400000,WB33VX5965
Hyundai Grand i10 1.2 Kappa Magna BSIV,Hyundai,Grand,i10 1.2 Kappa Magna BSIV,2017,26500,Petrol,Individual,Manual,First Owner,12.39,691739,486000,CG40AK5341
Fiat 500 Lounge,Fiat,500,Lounge,2008,110000,Diesel,Individual,Manual,First Owner,10.54,691790,250999,MH87WI6317
Maruti Swift Dzire VDI,Maruti,Swift,Dzire VDI,2014,101000,Diesel,Dealer,Manual,First Owner,9.12,692024,480000,BR10BI9378
Toyota Innova 2.5 V Diesel 8-seater,Toyota,Innova,2.5 V Diesel 8-seater,2009,350000,Diesel,Individual,Manual,First Owner,14.0,692900,350000,CG84MB4049
Toyota Corolla Altis Diesel D4DJ,Toyota,Corolla,Altis Diesel D4DJ,2012,95000,Diesel,Individual,Manual,Second Owner,12.0,692942,420000,WB56PI5306
Mahindra Xylo D2 BS IV,Mahindra,Xylo,D2 BS IV,2015,20000,Diesel,Individual,Manual,First Owner,12.81,693136,450000,RJ74UY2161
Maruti Celerio LXI MT BSIV,Maruti,Celerio,LXI MT BSIV,2019,50000,Petrol,Individual,Manual,First Owner,11.03,693195,340000,HR15ME2749
